user: 5 feedback_type:1 emotions: confident,aggressive,

user: 5 feedback_type:-1 emotions: ambitious,aggressive,
(0.67279371151750045, 62743L),0.09674,0.07243,0.13234
(0.67146807362710081, 57040L),0.09897,0.07679,0.13056
(0.64896425594673701, 3359L),0.099,0.0747,0.13724
(0.6474458919143784, 16220L),0.09016,0.07642,0.12773
(0.63758427191720846, 36123L),0.10149,0.06434,0.14038
(0.63605224712500363, 6879L),0.09778,0.07379,0.13488
(0.6358760942986279, 13171L),0.098,0.07103,0.13256
(0.63486034255782964, 37031L),0.10778,0.06643,0.143
(0.63236495974085383, 37032L),0.10305,0.06558,0.13842
(0.62986468987361866, 16236L),0.09441,0.07425,0.12818

user: 5 feedback_type:-1 emotions: elegant,difficult,
(-0.79766752370989036, 27119L),0.08332,0.17917,0.06254
(-0.7978387605687699, 3651L),0.0925,0.17827,0.06022
(-0.79824489658684017, 36029L),0.083,0.17103,0.06628
(-0.79892901240231484, 62951L),0.08458,0.17585,0.06249
(-0.79937175357632662, 57476L),0.08114,0.17636,0.06314
(-0.7993927134905302, 61257L),0.08113,0.18343,0.06156
(-0.79940495658372324, 27194L),0.07911,0.18106,0.0614
(-0.80142166210383969, 62427L),0.09144,0.16438,0.06544
(-0.80171315966140644, 24132L),0.08558,0.17287,0.06424
(-0.80179848267704812, 33393L),0.09163,0.17867,0.06196

user: 5 feedback_type:1 emotions: elegant,difficult,
(1.065751804753833, 2072L),0.08253,0.19549,0.06197
(1.0654082941509, 15345L),0.08182,0.19206,0.05837
(1.0651334261314511, 39984L),0.09283,0.18873,0.06215
(1.0621804253020941, 57700L),0.09352,0.19584,0.06115
(1.0601802027484657, 1459L),0.08954,0.19634,0.06208
(1.0519549033079276, 6070L),0.08705,0.1919,0.06264
(1.0493315686218569, 1568L),0.09458,0.19399,0.06119
(1.0478311272273049, 6665L),0.08323,0.194,0.06125
(1.0451189709018465, 1943L),0.08696,0.19244,0.05999
(1.039694084644988, 55075L),0.09628,0.19382,0.06557

user: 5 feedback_type:-1 emotions: elegant,difficult,
(0.17468117561429447, 25266L),0.08974,0.18353,0.06255
(0.16026844973815182, 4763L),0.09089,0.18161,0.06562
(0.15390175070431977, 3651L),0.0925,0.17827,0.06022
(0.14456888819347546, 26433L),0.09933,0.17065,0.06394
(0.14149015714691338, 42272L),0.09247,0.16785,0.0677
(0.13267487538629208, 39428L),0.09561,0.16809,0.06912
(0.12751288050750514, 4162L),0.10898,0.17622,0.06492
(0.12504763876781741, 10015L),0.09333,0.1667,0.0672
(0.12308233698006352, 14488L),0.10454,0.17182,0.07091
(0.1216131238465511, 19370L),0.08228,0.1761,0.06689

user: 5 feedback_type:1 emotions: elegant,difficult,
(0.68515243570446538, 62548L),0.11945,0.15618,0.0757
(0.58490800380229635, 10015L),0.09333,0.1667,0.0672
(0.57383500067756288, 14488L),0.10454,0.17182,0.07091
(0.56816126718320314, 4162L),0.10898,0.17622,0.06492
(0.56329297110600118, 39428L),0.09561,0.16809,0.06912
(0.54580165588805218, 22961L),0.10003,0.1691,0.07201
(0.54088683869106069, 26433L),0.09933,0.17065,0.06394
(0.53176820228425414, 39949L),0.11395,0.14713,0.0763
(0.52565019493883469, 41316L),0.11776,0.12885,0.09097
(0.52402440700103703, 32158L),0.10899,0.17237,0.06908

user: 5 feedback_type:-1 emotions: elegant,difficult,
(0.91586607891579097, 48869L),0.09163,0.18748,0.07259
(0.87451128185311333, 1503L),0.09597,0.16421,0.08573
(0.86986675612960074, 61876L),0.08438,0.18279,0.06799
(0.84323495087836176, 16734L),0.08783,0.15951,0.09159
(0.83614023898898182, 15657L),0.08089,0.16888,0.0867
(0.82109983151545063, 37110L),0.09348,0.17127,0.07921
(0.78856680951784242, 31190L),0.08353,0.16378,0.08871
(0.78548336856209056, 45270L),0.08574,0.17271,0.06677
(0.778270231984862, 41064L),0.0857,0.16695,0.08032
(0.76055791847755438, 37106L),0.08517,0.17272,0.09104

user: 5 feedback_type:-1 emotions: elegant,complex,
(-0.76776132980170575, 55652L),0.08924,0.1363,0.07738
(-0.76783497842179382, 49341L),0.08608,0.15246,0.07236
(-0.77478804475441354, 54531L),0.08701,0.16221,0.06856
(-0.77540969249692326, 27194L),0.07911,0.18106,0.0614
(-0.77845988159225421, 61768L),0.07864,0.17782,0.06885
(-0.77878786760790764, 39103L),0.07592,0.17167,0.07086
(-0.77986976503920691, 61257L),0.08113,0.18343,0.06156
(-0.78028881355502799, 6153L),0.08082,0.16814,0.07474
(-0.78125702683864773, 46384L),0.08402,0.17071,0.06662
(-0.78217742269545976, 22588L),0.0885,0.15014,0.07614

user: 5 feedback_type:1 emotions: elegant,complex,
(1.2370680119252806, 9092L),0.08469,0.18826,0.06635
(1.2251806247852906, 20696L),0.07683,0.18791,0.05929
(1.2199264281626951, 7603L),0.08152,0.18574,0.06548
(1.2130704458570685, 27193L),0.08343,0.18453,0.06691
(1.2042702560545102, 53832L),0.08432,0.18354,0.07149
(1.2030900472571033, 58948L),0.07577,0.1784,0.0726
(1.2023572082252905, 35492L),0.08272,0.18247,0.06649
(1.2015316846209998, 7600L),0.08983,0.17981,0.06496
(1.2006220639704661, 55805L),0.08681,0.17987,0.06645
(1.1988509754444578, 12694L),0.08407,0.16701,0.0771

user: 5 feedback_type:-1 emotions: elegant,complex,
(0.93568641922365425, 60093L),0.10894,0.07191,0.12263
(0.89450104206739778, 27226L),0.1012,0.08608,0.1222
(0.87937649919240168, 16250L),0.11751,0.0949,0.09932
(0.87256790406907325, 29863L),0.1054,0.07641,0.12812
(0.8622311067127757, 14106L),0.09532,0.07316,0.13025
(0.85040343846856792, 40280L),0.11189,0.09736,0.09709
(0.84024623611385274, 48793L),0.10798,0.07897,0.11417
(0.83817768772638712, 55895L),0.1056,0.07522,0.13145
(0.83779045574732458, 34889L),0.10579,0.08637,0.11529
(0.83630797248824718, 14123L),0.10708,0.09089,0.10501

user: 5 feedback_type:-1 emotions: elegant,complex,
(0.58391935051323296, 127L),0.09879,0.13887,0.07808
(0.52829473289273632, 147L),0.10948,0.16008,0.06716
(0.52461291906249607, 62897L),0.10391,0.15329,0.07019
(0.50548902726248102, 49533L),0.09316,0.16854,0.07349
(0.49615603177095968, 48925L),0.0997,0.16995,0.07059
(0.47939320830572152, 25569L),0.11013,0.16214,0.06994
(0.46695454430308647, 45262L),0.08813,0.16328,0.076
(0.43563758178261908, 7482L),0.10299,0.14612,0.07545
(0.41127794368321924, 42274L),0.10453,0.15291,0.06979
(0.40929589610657763, 45808L),0.1092,0.16073,0.06693

user: 5 feedback_type:-1 emotions: elegant,complex,
(0.0011487251140894772, 45262L),0.08813,0.16328,0.076
(6.4271878329358323e-05, 16743L),0.08958,0.16077,0.08817
(-0.013678839896021255, 49533L),0.09316,0.16854,0.07349
(-0.015488628596557752, 41269L),0.08742,0.17528,0.07069
(-0.028010518649290828, 45786L),0.09358,0.15915,0.0803
(-0.043862505243146388, 50506L),0.09159,0.15579,0.08483
(-0.057319836378506683, 12497L),0.10362,0.16812,0.0775
(-0.070429066890017489, 54572L),0.08275,0.16348,0.07888
(-0.097929768350840218, 35055L),0.08043,0.17587,0.07579
(-0.10145261427039898, 48721L),0.09595,0.15755,0.08509

user: 5 feedback_type:-1 emotions: confident,anxious,
(-0.75848122577771959, 118L),0.09776,0.09208,0.10622
(-0.76358782864974528, 27396L),0.08097,0.12607,0.10228
(-0.76562713739694788, 16220L),0.09016,0.07642,0.12773
(-0.76742748444670705, 20475L),0.08799,0.11301,0.10047
(-0.76748238185108453, 54531L),0.08701,0.16221,0.06856
(-0.76772318525360328, 175L),0.08102,0.14068,0.09339
(-0.76899920132494826, 58437L),0.07775,0.17464,0.06623
(-0.76936585526646817, 8952L),0.09743,0.13297,0.07954
(-0.7705578485177409, 14044L),0.08875,0.16431,0.06736
(-0.77100135786687551, 15372L),0.094,0.08179,0.11933

user: 5 feedback_type:1 emotions: confident,anxious,
(1.0214647432060551, 27396L),0.08097,0.12607,0.10228
(0.92118867497513923, 46691L),0.09208,0.16153,0.07413
(0.91401326632158475, 27696L),0.08373,0.17766,0.0765
(0.91137636594807514, 56950L),0.07792,0.18268,0.06967
(0.90598656550457335, 26995L),0.08414,0.17944,0.07529
(0.89829764476799845, 31436L),0.08475,0.1703,0.08695
(0.89591966921293609, 58369L),0.08403,0.17241,0.08271
(0.89357268449935057, 26160L),0.08624,0.14951,0.09751
(0.89302100413983143, 51957L),0.09042,0.14227,0.08917
(0.8927670067194029, 21591L),0.08286,0.18267,0.06556

user: 5 feedback_type:-1 emotions: confident,anxious,
(1.0311235074787757, 32146L),0.12884,0.08424,0.11702
(0.94365161626114369, 42597L),0.13367,0.07449,0.13225
(0.91573132383684541, 12729L),0.13313,0.08234,0.11479
(0.86248750383146233, 25160L),0.11492,0.08793,0.11736
(0.8601812755284679, 58082L),0.11919,0.07369,0.1298
(0.86017179858449944, 18840L),0.12465,0.07623,0.12498
(0.8445047523480963, 36933L),0.12949,0.09429,0.11585
(0.83771362539739458, 87L),0.11701,0.07444,0.12344
(0.83559185531320845, 34702L),0.11991,0.07188,0.12935
(0.83521290266151627, 8116L),0.13522,0.08065,0.12663

user: 5 feedback_type:1 emotions: confident,anxious,
(0.90665884988313139, 42597L),0.13367,0.07449,0.13225
(0.87984405976020119, 12729L),0.13313,0.08234,0.11479
(0.83329466941583852, 25160L),0.11492,0.08793,0.11736
(0.82803893092733705, 58082L),0.11919,0.07369,0.1298
(0.82761489225195428, 18840L),0.12465,0.07623,0.12498
(0.80972617901178912, 36933L),0.12949,0.09429,0.11585
(0.80623469495828037, 87L),0.11701,0.07444,0.12344
(0.80405947876558992, 34702L),0.11991,0.07188,0.12935
(0.79998926300403395, 1644L),0.12957,0.0868,0.11837
(0.79993276021038007, 8116L),0.13522,0.08065,0.12663

user: 5 feedback_type:-1 emotions: confident,anxious,
(1.7164694062061825, 62439L),0.10674,0.17368,0.06375
(1.5443269334274849, 23739L),0.09819,0.1696,0.06895
(1.4832720327897753, 20370L),0.11055,0.17049,0.0699
(1.4635470390500349, 42858L),0.10888,0.18416,0.0654
(1.45781015687874, 8602L),0.11008,0.17495,0.06855
(1.4573396493396045, 30936L),0.10776,0.15812,0.07025
(1.4402547348064754, 23094L),0.11267,0.175,0.06631
(1.4402092994941409, 42841L),0.10285,0.17965,0.06556
(1.4379105988989318, 36175L),0.12805,0.13332,0.07735
(1.4353932264831863, 49992L),0.11077,0.16396,0.06954

user: 5 feedback_type:-1 emotions: confident,anxious,
(0.76989871455969539, 48793L),0.10798,0.07897,0.11417
(0.74052297733415173, 45887L),0.12524,0.08482,0.11531
(0.69643251416680152, 46122L),0.11236,0.07,0.13149
(0.61801023493178564, 32145L),0.11431,0.08337,0.11659
(0.60613593299311841, 60323L),0.10178,0.07965,0.12632
(0.59822853041777124, 28998L),0.11963,0.07684,0.12658
(0.59383014999641492, 1271L),0.10735,0.06849,0.13159
(0.59350462548249561, 7912L),0.11405,0.07624,0.11407
(0.58748648084790844, 14542L),0.11106,0.08951,0.10537
(0.56841657417146541, 28430L),0.11471,0.08645,0.11492

user: 5 feedback_type:1 emotions: confident,anxious,
(0.77725033879250782, 45887L),0.12524,0.08482,0.11531
(0.73453427014836026, 46122L),0.11236,0.07,0.13149
(0.655815896689385, 60323L),0.10178,0.07965,0.12632
(0.65014226133133268, 34791L),0.11507,0.06791,0.13493
(0.63963665266259495, 20727L),0.10952,0.06439,0.13957
(0.63900276466336536, 29863L),0.1054,0.07641,0.12812
(0.63847772904734434, 32145L),0.11431,0.08337,0.11659
(0.6317918945443971, 28998L),0.11963,0.07684,0.12658
(0.62122865353581236, 48423L),0.10975,0.07178,0.13815
(0.62046058700141804, 1271L),0.10735,0.06849,0.13159

user: 5 feedback_type:-1 emotions: confident,anxious,
(0.66879945531685447, 8644L),0.09398,0.07985,0.12464
(0.65790289287299708, 46123L),0.10594,0.07248,0.12942
(0.63881990031659863, 46122L),0.11236,0.07,0.13149
(0.54985342601845599, 5073L),0.09523,0.09071,0.12503
(0.54871230435052487, 40240L),0.10159,0.07543,0.12
(0.54249732445180865, 15367L),0.09991,0.07555,0.12488
(0.53012243459058361, 57293L),0.10178,0.07215,0.12954
(0.52811348446122719, 1271L),0.10735,0.06849,0.13159
(0.51114881993175387, 46589L),0.09886,0.07335,0.13167
(0.50768451017016425, 7225L),0.11732,0.06682,0.13874

user: 5 feedback_type:-1 emotions: confident,anxious,
(0.32582026382241391, 36933L),0.12949,0.09429,0.11585
(0.3190391735017164, 48979L),0.12314,0.10346,0.10644
(0.29229722543998782, 43264L),0.11892,0.08188,0.10774
(0.29140763431278049, 4356L),0.12535,0.08798,0.10384
(0.26878857076602003, 37721L),0.12733,0.08956,0.10989
(0.26754652930652068, 62453L),0.12404,0.09603,0.10605
(0.23213830452841533, 45852L),0.11413,0.10304,0.10566
